created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2025-03-27T04:45:56+01:00,1389,124,30.79844,100759.6,23.71483,24.05797,,,,
2025-03-27T04:46:58+01:00,1390,124,30.80797,100759.6,23.71941,24.06496,,,,
2025-03-27T04:48:44+01:00,1391,124,30.8197,100759.0,23.72074,24.07638,,,,
2025-03-27T04:50:46+01:00,1392,124,30.8589,100758.8,23.67249,24.03894,,,,
2025-03-27T04:52:48+01:00,1393,124,30.7951,100769.0,23.72208,24.07003,,,,
2025-03-27T04:53:50+01:00,1394,124,30.7435,100767.9,23.66943,24.04021,,,,
2025-03-27T04:55:52+01:00,1395,123,30.81369,100774.3,23.6948,24.04592,,,,
2025-03-27T04:56:53+01:00,1396,124,30.81884,100775.4,23.7009,24.04909,,,,
2025-03-27T05:06:03+01:00,1397,123,30.75247,100763.1,23.67535,24.0383,,,,
2025-03-27T05:07:04+01:00,1398,123,30.7477,100761.1,23.67611,24.04782,,,,
2025-03-27T05:11:08+01:00,1399,123,30.69859,100766.9,23.69614,24.0383,,,,
2025-03-27T05:16:14+01:00,1400,123,30.7066,100758.5,23.68717,24.03513,,,,
2025-03-27T05:18:16+01:00,1401,123,30.7353,100761.2,23.66734,24.02815,,,,
2025-03-27T05:21:19+01:00,1402,124,30.7086,100760.3,23.70434,24.04909,,,,
2025-03-27T05:31:30+01:00,1403,123,30.5954,100746.2,23.67477,24.03576,,,,
2025-03-27T05:33:32+01:00,1404,123,30.6654,100738.2,23.69766,24.03703,,,,
2025-03-27T05:36:52+01:00,1405,123,30.70145,100735.3,23.68107,24.01609,,,,
2025-03-27T05:38:39+01:00,1406,123,30.70011,100730.6,23.68908,24.03894,,,,
2025-03-27T05:39:40+01:00,1407,122,30.67608,100729.0,23.68031,24.04021,,,,
2025-03-27T05:40:41+01:00,1408,123,30.66988,100737.3,23.69022,24.03576,,,,
2025-03-27T05:41:42+01:00,1409,123,30.62735,100733.7,23.67992,24.03513,,,,
2025-03-27T05:42:43+01:00,1410,123,30.61924,100731.7,23.66772,24.03069,,,,
2025-03-27T05:43:59+01:00,1411,123,30.63583,100725.7,23.65875,24.01419,,,,
2025-03-27T05:45:45+01:00,1412,122,30.64766,100714.8,23.65227,24.01038,,,,
2025-03-27T05:47:30+01:00,1413,122,30.63374,100714.0,23.65952,24.00467,,,,
2025-03-27T05:48:32+01:00,1414,123,30.59855,100715.7,23.65932,24.00911,,,,
2025-03-27T05:49:33+01:00,1415,122,30.59063,100708.6,23.62556,23.98753,,,,
2025-03-27T05:50:34+01:00,1416,122,30.58691,100710.7,23.62804,23.98753,,,,
2025-03-27T05:51:35+01:00,1417,122,30.56221,100713.9,23.65341,23.99515,,,,
2025-03-27T05:52:56+01:00,1418,123,30.60341,100710.1,23.66257,24.00657,,,,
2025-03-27T05:53:57+01:00,1419,122,30.61438,100713.6,23.63071,24.00213,,,,
2025-03-27T05:54:58+01:00,1420,123,30.60141,100713.6,23.65627,24.00721,,,,
2025-03-27T05:56:44+01:00,1421,123,30.56011,100721.8,23.6845,24.0199,,,,
2025-03-27T07:21:15+01:00,1422,155,30.30176,100685.2,23.6948,24.0548,,,,
2025-03-27T07:40:36+01:00,1423,173,30.29137,100675.3,23.666,24.00594,,,,
2025-03-27T07:47:44+01:00,1424,188,30.2907,100670.8,23.64578,24.0034,,,,
2025-03-27T07:48:45+01:00,1425,200,30.264,100673.0,23.66009,24.01101,,,,
2025-03-27T08:36:37+01:00,1426,450,31.9293,100657.8,23.7484,24.09796,,,,
2025-03-27T08:41:42+01:00,1427,443,31.93941,100652.5,23.769,24.12842,,,,
2025-03-27T08:49:51+01:00,1428,434,31.8778,100646.7,23.79913,24.1354,,,,
2025-03-27T09:11:14+01:00,1429,376,31.7728,100629.5,23.8306,24.20711,,,,
2025-03-27T09:26:30+01:00,1430,336,31.82659,100661.8,24.016,24.37147,,,,
2025-03-27T10:07:14+01:00,1431,319,31.62012,100628.8,24.613,24.96539,,,,
2025-03-27T10:18:26+01:00,1432,303,31.668,100626.3,24.47624,24.84546,,,,
2025-03-27T11:01:16+01:00,1433,327,32.831,100598.3,24.30305,24.67605,,,,
2025-03-27T11:07:11+01:00,1434,318,32.92732,100592.7,24.29333,24.64813,,,,
2025-03-27T11:08:35+01:00,1435,317,32.8476,100589.2,24.26739,24.63227,,,,
2025-03-27T11:09:46+01:00,1436,317,32.92723,100591.5,24.28989,24.66082,,,,
2025-03-27T11:10:48+01:00,1437,316,32.94077,100588.8,24.30305,24.67669,,,,
2025-03-27T11:11:49+01:00,1438,313,32.94153,100583.9,24.27349,24.64496,,,,
2025-03-27T11:13:03+01:00,1439,312,32.97529,100586.7,24.29905,24.65638,,,,
2025-03-27T11:14:04+01:00,1440,310,32.96413,100585.5,24.25861,24.62592,,,,
2025-03-27T11:15:06+01:00,1441,307,33.00037,100583.9,24.26949,24.63607,,,,
2025-03-27T11:16:07+01:00,1442,306,32.93848,100584.2,24.28837,24.65765,,,,
2025-03-27T11:17:08+01:00,1443,305,32.90825,100587.7,24.29657,24.65638,,,,
2025-03-27T11:18:09+01:00,1444,303,32.89566,100594.0,24.26262,24.63227,,,,
2025-03-27T11:19:10+01:00,1445,302,32.94439,100589.7,24.30096,24.65574,,,,
2025-03-27T11:20:28+01:00,1446,299,32.89118,100589.7,24.30649,24.65321,,,,
2025-03-27T11:21:29+01:00,1447,297,32.98302,100590.3,24.29447,24.64178,,,,
2025-03-27T11:22:30+01:00,1448,297,32.99618,100590.3,24.23725,24.62338,,,,
2025-03-27T11:23:32+01:00,1449,295,32.95889,100585.1,24.25365,24.62783,,,,
2025-03-27T11:24:33+01:00,1450,294,33.02422,100584.8,24.27559,24.65321,,,,
2025-03-27T11:25:34+01:00,1451,294,32.93924,100583.1,24.27406,24.62592,,,,
2025-03-27T11:27:20+01:00,1452,294,32.93467,100578.1,24.25652,24.61577,,,,
2025-03-27T11:28:21+01:00,1453,293,32.93066,100577.5,24.26605,24.62085,,,,
2025-03-27T11:29:41+01:00,1454,292,32.94401,100572.3,24.29371,24.63417,,,,
2025-03-27T11:31:13+01:00,1455,291,32.88794,100571.8,24.27025,24.64432,,,,
2025-03-27T11:32:14+01:00,1456,290,32.98159,100569.6,24.28112,24.65892,,,,
2025-03-27T11:33:15+01:00,1457,289,32.93009,100569.3,24.29523,24.65701,,,,
2025-03-27T11:34:16+01:00,1458,287,32.95832,100567.9,24.29295,24.64115,,,,
2025-03-27T11:35:18+01:00,1459,286,32.94468,100560.4,24.29066,24.65765,,,,
2025-03-27T11:36:19+01:00,1460,285,33.08878,100564.9,24.30229,24.65321,,,,
2025-03-27T11:37:20+01:00,1461,279,33.08964,100563.7,24.28436,24.64052,,,,
2025-03-27T11:38:21+01:00,1462,278,33.21285,100561.2,24.30801,24.68049,,,,
2025-03-27T11:39:22+01:00,1463,273,33.30984,100562.8,24.26853,24.62148,,,,
2025-03-27T11:40:23+01:00,1464,277,33.25243,100558.1,24.28818,24.64052,,,,
2025-03-27T11:41:24+01:00,1465,277,33.16517,100561.6,24.26472,24.62465,,,,
2025-03-27T11:42:25+01:00,1466,278,33.36611,100560.9,24.27177,24.63861,,,,
2025-03-27T11:44:11+01:00,1467,280,33.20694,100564.0,24.30534,24.65448,,,,
2025-03-27T11:45:25+01:00,1468,280,33.08096,100566.1,24.31374,24.66082,,,,
2025-03-27T11:46:26+01:00,1469,283,33.03204,100565.3,24.23668,24.61514,,,,
2025-03-27T11:47:28+01:00,1470,283,33.36515,100565.2,24.24984,24.62402,,,,
2025-03-27T11:49:13+01:00,1471,280,33.61101,100564.5,24.19395,24.5447,,,,
2025-03-27T11:51:15+01:00,1472,284,34.07269,100558.1,24.19529,24.5612,,,,
2025-03-27T11:52:16+01:00,1473,292,34.1465,100557.5,24.21551,24.59102,,,,
2025-03-27T11:55:20+01:00,1474,300,33.95052,100558.7,24.2115,24.58087,,,,
2025-03-27T11:58:36+01:00,1475,312,33.8336,100555.8,24.20273,24.56627,,,,
2025-03-27T12:03:42+01:00,1476,316,33.2963,100550.1,24.21799,24.57452,,,,
2025-03-27T12:05:44+01:00,1477,314,33.21733,100546.4,24.18442,24.5593,,,,
2025-03-27T12:09:02+01:00,1478,312,33.44831,100535.9,24.21608,24.56501,,,,
2025-03-27T12:10:20+01:00,1479,311,33.46443,100528.0,24.18385,24.5466,,,,
2025-03-27T12:12:22+01:00,1480,313,33.53891,100522.6,24.21017,24.5631,,,,
2025-03-27T12:14:24+01:00,1481,310,33.47502,100525.6,24.16973,24.5263,,,,
2025-03-27T12:18:29+01:00,1482,323,33.86164,100516.0,24.1394,24.51551,,,,
2025-03-27T12:20:31+01:00,1483,338,33.6463,100511.7,24.15657,24.50726,,,,
2025-03-27T12:21:32+01:00,1484,353,33.60929,100510.9,24.1621,24.51107,,,,
2025-03-27T12:23:48+01:00,1485,370,33.59814,100512.4,24.19262,24.53899,,,,
2025-03-27T12:24:49+01:00,1486,379,33.65164,100518.3,24.16401,24.53264,,,,
2025-03-27T12:26:04+01:00,1487,364,33.53691,100517.7,24.12949,24.49267,,,,
2025-03-27T12:27:05+01:00,1488,361,33.51021,100519.3,24.13769,24.50536,,,,
2025-03-27T12:28:06+01:00,1489,360,33.63152,100515.8,24.13635,24.50028,,,,
2025-03-27T12:29:08+01:00,1490,355,33.66356,100514.4,24.11156,24.48252,,,,
2025-03-27T12:30:09+01:00,1491,353,33.64983,100515.4,24.12109,24.50282,,,,
2025-03-27T12:31:10+01:00,1492,351,33.69884,100514.9,24.07551,24.45396,,,,
2025-03-27T12:32:11+01:00,1493,348,33.65078,100515.2,24.11461,24.47426,,,,
2025-03-27T12:33:12+01:00,1494,348,33.56333,100511.0,24.12701,24.48252,,,,
2025-03-27T12:34:13+01:00,1495,346,33.67052,100512.2,24.10507,24.47236,,,,
2025-03-27T12:35:15+01:00,1496,346,33.80527,100507.7,24.11747,24.47934,,,,
2025-03-27T12:36:29+01:00,1497,340,33.82473,100516.9,24.14036,24.48315,,,,
2025-03-27T12:37:30+01:00,1498,339,33.62122,100516.5,24.09801,24.47617,,,,
2025-03-27T12:38:31+01:00,1499,338,33.69503,100514.9,24.09439,24.47426,,,,
2025-03-27T12:39:32+01:00,1500,336,33.77895,100510.6,24.13521,24.48252,,,,
2025-03-27T12:40:34+01:00,1501,335,33.66728,100505.8,24.12071,24.48949,,,,
2025-03-27T12:42:20+01:00,1502,336,33.66613,100504.9,24.09935,24.46729,,,,
2025-03-27T12:43:21+01:00,1503,335,33.71992,100509.2,24.10793,24.47553,,,,
2025-03-27T12:44:22+01:00,1504,334,33.81834,100504.7,24.12758,24.47998,,,,
2025-03-27T12:45:23+01:00,1505,336,33.94785,100506.9,24.13692,24.49203,,,,
2025-03-27T12:46:25+01:00,1506,335,34.00993,100500.3,24.09801,24.47109,,,,
2025-03-27T12:47:26+01:00,1507,336,33.92887,100491.9,24.11118,24.47046,,,,
2025-03-27T12:48:27+01:00,1508,337,33.98733,100491.8,24.09611,24.46729,,,,
2025-03-27T12:49:43+01:00,1509,339,34.01823,100486.5,24.06883,24.4419,,,,
2025-03-27T12:53:47+01:00,1510,336,34.17835,100487.7,24.0572,24.42667,,,,
2025-03-27T12:55:50+01:00,1511,334,34.31635,100484.8,24.0324,24.40129,,,,
2025-03-27T12:57:04+01:00,1512,336,34.23157,100486.0,24.00856,24.38669,,,,
2025-03-27T12:58:51+01:00,1513,335,34.29956,100484.2,24.04613,24.39304,,,,
2025-03-27T13:00:14+01:00,1514,332,34.28259,100491.3,24.0181,24.36068,,,,
2025-03-27T13:00:52+01:00,1515,330,34.2514,100489.7,23.98243,24.34989,,,,
2025-03-27T13:02:54+01:00,1516,326,34.31463,100485.3,23.9893,24.34354,,,,
2025-03-27T13:13:05+01:00,1517,308,34.3174,100465.3,23.96526,24.33656,,,,
2025-03-27T13:17:10+01:00,1518,308,34.01384,100459.0,23.9397,24.31753,,,,
